YEAR,TOTAL_POP,GEOLEV2,EDU_LESS_PRIM_POP,EDU_PRIM_POP,EDU_SEC_POP,EDU_UNI_POP,EDU_UK_POP,EDU_LESS_PRIM_PCT,EDU_PRIM_PCT,EDU_SEC_PCT,EDU_UNI_PCT,EDU_UK_PCT,ELEC_YES_HH,ELEC_NO_HH,ELEC_UK_HH,ELEC_YES_PCT,ELEC_NO_PCT,ELEC_UK_PCT,EMPLOYED_POP,UNEMPLOYED_POP,EMP_IN_POP,EMP_UK_POP,EMPLOYED_PCT,UNEMPLOYED_PCT,EMP_IN_PCT,EMP_UK_PCT,INT_NO_HH,INT_YES_HH,INT_UK_HH,INT_NO_PCT,INT_YES_PCT,INT_UK_PCT,AFRDES_YES_POP,AFRDES_NO_POP,AFRDES_UK_POP,AFRDES_YES_PCT,AFRDES_NO_PCT,AFRDES_UK_PCT,INDIG_YES_POP,INDIG_NO_POP,INDIG_UK_POP,INDIG_YES_PCT,INDIG_NO_PCT,INDIGS_UK_PCT,OWNED_HH,UNOWNED_HH,OWNED_UK_HH,OWNED_PCT,UNOWNED_PCT,OWNED_UK_PCT,ABOVE_POVERTY_POP,BELOW_POVERTY_POP,ABOVE_POVERTY_PCT,BELOW_POVERTY_PCT,RURAL_HH,URBAN_HH,RURAL_PCT,URBAN_PCT
2020,125515554,484006006,1915,2474,794,218,5,35.42,45.76,14.69,4.03,0.09,5556,47,0,99.16,0.84,0.0,2573,293,1722,16,55.89,6.36,37.4,0.35,2796,2807,0,49.9,50.1,0.0,21.0,5594.0,0.0,0.37,99.63,0.0,2605.0,2801.0,0.0,48.19,51.81,0.0,4323,1280,0,77.16,22.84,0.0,1185,1388,46.06,53.94,3132,2483,55.78,44.22
2020,125515554,484006007,3199,4467,1563,481,11,32.91,45.95,16.08,4.95,0.11,10123,70,0,99.31,0.69,0.0,4360,828,2750,28,54.73,10.39,34.52,0.35,7231,2962,0,70.94,29.06,0.0,314.0,9914.0,0.0,3.07,96.93,0.0,2740.0,6967.0,14.0,28.19,71.67,0.14,6424,3769,0,63.02,36.98,0.0,2819,1535,64.75,35.25,4422,5806,43.23,56.77
2020,125515554,484006008,39203,49238,15681,6186,172,35.48,44.57,14.19,5.6,0.16,114557,749,0,99.35,0.65,0.0,54159,5306,30867,155,59.85,5.86,34.11,0.17,63716,51590,0,55.26,44.74,0.0,1001.0,115014.0,12.0,0.86,99.13,0.01,18768.0,91700.0,12.0,16.99,83.0,0.01,64883,50423,0,56.27,43.73,0.0,35490,18394,65.86,34.14,10170,105857,8.77,91.23
2020,125515554,484006009,28940,50306,34782,30169,124,20.05,34.86,24.1,20.9,0.09,149544,129,0,99.91,0.09,0.0,73497,6636,43753,105,59.28,5.35,35.29,0.08,27160,122513,0,18.15,81.85,0.0,2882.0,146796.0,25.0,1.93,98.06,0.02,16639.0,127568.0,114.0,11.53,88.39,0.08,99647,50026,0,66.58,33.42,0.0,51606,21792,70.31,29.69,2237,147466,1.49,98.51
2020,125515554,484007001,7396,7022,1978,426,10,43.94,41.72,11.75,2.53,0.06,17603,352,0,98.04,1.96,0.0,6098,662,6252,107,46.48,5.05,47.66,0.82,16660,1295,0,92.79,7.21,0.0,58.0,17933.0,3.0,0.32,99.66,0.02,232.0,16556.0,44.0,1.38,98.36,0.26,14430,3525,0,80.37,19.63,0.0,1531,4564,25.12,74.88,10061,7933,55.91,44.09
2020,125515554,484007002,49692,51073,23514,11819,153,36.47,37.48,17.26,8.67,0.11,142921,440,0,99.69,0.31,0.0,56064,5791,47765,293,51.01,5.27,43.46,0.27,100301,43060,0,69.96,30.04,0.0,388.0,143345.0,62.0,0.27,99.69,0.04,11201.0,124890.0,160.0,8.22,91.66,0.12,108515,34846,0,75.69,24.31,0.0,20619,35418,36.8,63.2,47097,96698,32.75,67.25
2020,125515554,484007003,10782,10424,3333,611,55,42.78,41.36,13.22,2.42,0.22,26442,171,0,99.36,0.64,0.0,9472,967,9780,161,46.48,4.74,47.99,0.79,23221,3392,0,87.25,12.75,0.0,6.0,26811.0,8.0,0.02,99.95,0.03,394.0,24699.0,112.0,1.56,97.99,0.44,20265,6348,0,76.15,23.85,0.0,3332,6120,35.25,64.75,21781,5044,81.2,18.8
2020,125515554,484007004,17900,13282,2226,285,32,53.08,39.38,6.6,0.85,0.09,34644,1352,0,96.24,3.76,0.0,8694,4247,12521,246,33.82,16.52,48.7,0.96,31399,4597,0,87.23,12.77,0.0,2140.0,33970.0,0.0,5.93,94.07,0.0,30244.0,3481.0,0.0,89.68,10.32,0.0,33642,2354,0,93.46,6.54,0.0,1078,7546,12.5,87.5,24425,11685,67.64,32.36
2020,125515554,484007005,11364,9261,1802,177,10,50.25,40.95,7.97,0.78,0.04,23718,703,0,97.12,2.88,0.0,5790,1833,9423,53,33.86,10.72,55.11,0.31,23011,1410,0,94.23,5.77,0.0,128.0,24312.0,0.0,0.52,99.48,0.0,17619.0,4972.0,23.0,77.91,21.99,0.1,23532,889,0,96.36,3.64,0.0,554,5235,9.57,90.43,19928,4512,81.54,18.46
2020,125515554,484007006,13582,12307,3093,776,32,45.59,41.31,10.38,2.6,0.11,31313,336,0,98.94,1.06,0.0,9533,1728,12144,52,40.64,7.37,51.77,0.22,28823,2826,0,91.07,8.93,0.0,43.0,31689.0,3.0,0.14,99.86,0.01,3304.0,26403.0,83.0,11.09,88.63,0.28,29484,2165,0,93.16,6.84,0.0,1125,8400,11.81,88.19,23758,7977,74.86,25.14
2020,125515554,484007007,5850,4042,515,83,6,55.74,38.51,4.91,0.79,0.06,11092,183,0,98.38,1.62,0.0,4372,544,3177,13,53.94,6.71,39.19,0.16,11187,88,0,99.22,0.78,0.0,6.0,11268.0,1.0,0.05,99.94,0.01,9613.0,882.0,1.0,91.59,8.4,0.01,11180,95,0,99.16,0.84,0.0,229,4142,5.24,94.76,5219,6056,46.29,53.71
2020,125515554,484007008,18237,14587,3927,789,19,48.56,38.84,10.46,2.1,0.05,39115,602,0,98.48,1.52,0.0,13210,2374,13676,91,45.01,8.09,46.59,0.31,34468,5249,0,86.78,13.22,0.0,61.0,40266.0,0.0,0.15,99.85,0.0,2470.0,35051.0,38.0,6.58,93.32,0.1,35020,4697,0,88.17,11.83,0.0,1599,11611,12.1,87.9,16037,24290,39.77,60.23
2020,125515554,484007009,13960,15677,6732,2757,32,35.65,40.04,17.19,7.04,0.08,40595,331,0,99.19,0.81,0.0,17390,2079,13226,92,53.04,6.34,40.34,0.28,30437,10489,0,74.37,25.63,0.0,149.0,40900.0,23.0,0.36,99.58,0.06,2972.0,36113.0,73.0,7.59,92.22,0.19,29199,11727,0,71.35,28.65,0.0,5789,11601,33.29,66.71,11131,29941,27.1,72.9
2020,125515554,484007010,3186,3082,549,97,3,46.06,44.56,7.94,1.4,0.04,7353,27,0,99.63,0.37,0.0,1919,769,2643,8,35.94,14.4,49.5,0.15,6433,947,0,87.17,12.83,0.0,19.0,7369.0,0.0,0.26,99.74,0.0,494.0,6417.0,6.0,7.14,92.77,0.09,7289,91,0,98.77,1.23,0.0,121,1798,6.31,93.69,7388,0,100.0,0.0
2020,125515554,484007011,8926,8238,1596,211,27,46.98,43.36,8.4,1.11,0.14,19816,321,0,98.41,1.59,0.0,4745,2001,7868,90,32.27,13.61,53.51,0.61,18240,1897,0,90.58,9.42,0.0,36.0,20116.0,3.0,0.18,99.81,0.01,846.0,18099.0,53.0,4.45,95.27,0.28,19219,918,0,95.44,4.56,0.0,304,4438,6.41,93.59,20155,0,100.0,0.0
2020,125515554,484007012,24499,24057,8713,3760,35,40.12,39.4,14.27,6.16,0.06,63124,1328,0,97.94,2.06,0.0,25108,3014,19761,95,52.33,6.28,41.19,0.2,42055,22397,0,65.25,34.75,0.0,1064.0,63438.0,15.0,1.65,98.33,0.02,5257.0,55778.0,29.0,8.61,91.34,0.05,46624,17828,0,72.34,27.66,0.0,11917,13158,47.53,52.47,29270,35247,45.37,54.63
2020,125515554,484007013,15097,13632,4166,1287,44,44.11,39.83,12.17,3.76,0.13,36472,469,0,98.73,1.27,0.0,10794,2327,12610,64,41.85,9.02,48.89,0.25,30119,6822,0,81.53,18.47,0.0,74.0,36904.0,6.0,0.2,99.78,0.02,21862.0,12206.0,158.0,63.88,35.66,0.46,32174,4767,0,87.1,12.9,0.0,2446,8342,22.67,77.33,19981,17003,54.03,45.97
2020,125515554,484007014,11439,9266,1421,192,35,51.17,41.45,6.36,0.86,0.16,23630,603,0,97.51,2.49,0.0,5850,1642,9006,60,35.33,9.92,54.39,0.36,22736,1475,22,93.82,6.09,0.09,125.0,24106.0,8.0,0.52,99.45,0.03,21212.0,1139.0,2.0,94.9,5.1,0.01,23543,674,16,97.15,2.78,0.07,484,5339,8.31,91.69,12543,11696,51.75,48.25
2020,125515554,484007015,17451,19498,7249,2457,38,37.37,41.76,15.52,5.26,0.08,49745,145,0,99.71,0.29,0.0,13870,4375,18647,309,37.28,11.76,50.12,0.83,41999,7891,0,84.18,15.82,0.0,80.0,49847.0,0.0,0.16,99.84,0.0,800.0,45827.0,66.0,1.71,98.15,0.14,38925,10965,0,78.02,21.98,0.0,4461,9409,32.16,67.84,15001,34926,30.05,69.95
2020,125515554,484007016,6657,6312,2847,649,67,40.27,38.18,17.22,3.93,0.41,17031,387,0,97.78,2.22,0.0,5642,1219,6770,69,41.18,8.9,49.42,0.5,15881,1537,0,91.18,8.82,0.0,25.0,17445.0,0.0,0.14,99.86,0.0,2007.0,14509.0,16.0,12.14,87.76,0.1,14875,2543,0,85.4,14.6,0.0,1087,4555,19.27,80.73,14139,3331,80.93,19.07
2020,125515554,484007017,32401,32920,11039,5148,111,39.7,40.33,13.53,6.31,0.14,85295,1162,0,98.66,1.34,0.0,27986,4830,32483,547,42.5,7.34,49.33,0.83,66296,20161,0,76.68,23.32,0.0,1236.0,85460.0,8.0,1.43,98.57,0.01,10025.0,71286.0,308.0,12.28,87.34,0.38,66704,19753,0,77.15,22.85,0.0,7573,20413,27.06,72.94,33535,53169,38.68,61.32
2020,125515554,484007018,4407,3872,648,249,8,47.99,42.16,7.06,2.71,0.09,9790,56,0,99.43,0.57,0.0,3232,287,3467,24,46.11,4.09,49.46,0.34,9251,595,0,93.96,6.04,0.0,16.0,9830.0,0.0,0.16,99.84,0.0,6149.0,3035.0,0.0,66.95,33.05,0.0,9130,716,0,92.73,7.27,0.0,589,2641,18.24,81.76,7123,2723,72.34,27.66
2020,125515554,484007019,58197,63285,21566,14058,225,36.99,40.22,13.71,8.94,0.14,163877,1031,0,99.37,0.63,0.0,71517,5894,50697,274,55.71,4.59,39.49,0.21,122758,42150,0,74.44,25.56,0.0,796.0,164853.0,0.0,0.48,99.52,0.0,11966.0,145365.0,0.0,7.61,92.39,0.0,123983,40925,0,75.18,24.82,0.0,26365,45026,36.93,63.07,34113,131536,20.59,79.41
2020,125515554,484007020,21905,18927,4785,1315,30,46.64,40.3,10.19,2.8,0.06,48994,618,0,98.75,1.25,0.0,17187,2199,17543,215,46.27,5.92,47.23,0.58,46371,3241,0,93.47,6.53,0.0,3227.0,46642.0,0.0,6.47,93.53,0.0,4298.0,42664.0,0.0,9.15,90.85,0.0,43186,6426,0,87.05,12.95,0.0,2117,15043,12.34,87.66,33536,16333,67.25,32.75
2020,125515554,484007021,8292,8438,3011,1068,39,39.77,40.47,14.44,5.12,0.19,21879,205,0,99.07,0.93,0.0,6729,1596,8289,187,40.05,9.5,49.34,1.11,18862,3222,0,85.41,14.59,0.0,603.0,21539.0,0.0,2.72,97.28,0.0,12351.0,8458.0,39.0,59.24,40.57,0.19,17823,4261,0,80.71,19.29,0.0,1620,4901,24.84,75.16,15364,6778,69.39,30.61
2020,125515554,484007022,11213,8003,461,20,28,56.85,40.57,2.34,0.1,0.14,19376,2510,0,88.53,11.47,0.0,5305,1500,6767,45,38.96,11.02,49.7,0.33,21664,222,0,98.99,1.01,0.0,22.0,21878.0,16.0,0.1,99.83,0.07,19517.0,208.0,0.0,98.95,1.05,0.0,21518,368,0,98.32,1.68,0.0,185,5104,3.5,96.5,21916,0,100.0,0.0
2020,125515554,484007023,52381,40058,1151,98,103,55.85,42.71,1.23,0.1,0.11,100888,854,0,99.16,0.84,0.0,29408,7085,31586,122,43.12,10.39,46.31,0.18,100124,1602,16,98.41,1.57,0.02,215.0,101667.0,37.0,0.21,99.75,0.04,92211.0,1563.0,17.0,98.32,1.67,0.02,98763,2977,2,97.07,2.93,0.0,984,28315,3.36,96.64,97573,4346,95.74,4.26
2020,125515554,484007024,6633,4597,915,46,28,54.28,37.62,7.49,0.38,0.23,13268,351,2,97.41,2.58,0.01,3099,315,4713,38,37.95,3.86,57.72,0.47,13580,39,2,99.7,0.29,0.01,24.0,13596.0,7.0,0.18,99.77,0.05,12114.0,101.0,4.0,99.14,0.83,0.03,13460,159,2,98.82,1.17,0.01,114,2972,3.69,96.31,4099,9528,30.08,69.92
2020,125515554,484007025,2862,2717,980,299,3,41.71,39.6,14.28,4.36,0.04,7250,113,0,98.47,1.53,0.0,2295,341,2815,10,42.03,6.24,51.55,0.18,6592,771,0,89.53,10.47,0.0,163.0,7191.0,10.0,2.21,97.65,0.14,6523.0,335.0,3.0,95.07,4.88,0.04,6673,690,0,90.63,9.37,0.0,284,2011,12.37,87.63,3640,3724,49.43,50.57
2020,125515554,484007026,27647,21999,1497,157,63,53.83,42.83,2.91,0.31,0.12,54463,1252,6,97.74,2.25,0.01,13018,6601,16937,319,35.3,17.9,45.93,0.87,55036,679,6,98.77,1.22,0.01,501.0,55252.0,11.0,0.9,99.08,0.02,50161.0,1201.0,1.0,97.66,2.34,0.0,54395,1320,6,97.62,2.37,0.01,446,12552,3.43,96.57,51350,4414,92.08,7.92
2020,125515554,484007028,2726,2481,518,116,0,46.67,42.48,8.87,1.99,0.0,6127,25,0,99.59,0.41,0.0,2107,325,2397,26,43.4,6.69,49.37,0.54,6033,119,0,98.07,1.93,0.0,16.0,6138.0,1.0,0.26,99.72,0.02,423.0,5417.0,1.0,7.24,92.74,0.02,5360,792,0,87.13,12.87,0.0,397,1710,18.84,81.16,3106,3049,50.46,49.54
2020,125515554,484007029,2063,2327,597,73,8,40.71,45.92,11.78,1.44,0.16,5376,22,0,99.59,0.41,0.0,1303,792,1959,3,32.12,19.52,48.29,0.07,4275,1123,0,79.2,20.8,0.0,6.0,5394.0,2.0,0.11,99.85,0.04,633.0,4417.0,18.0,12.49,87.15,0.36,4574,824,0,84.74,15.26,0.0,561,738,43.19,56.81,1350,4052,24.99,75.01
2020,125515554,484007030,17101,13358,3234,810,25,49.53,38.69,9.37,2.35,0.07,35544,1065,0,97.09,2.91,0.0,11582,1607,14165,88,42.21,5.86,51.62,0.32,32235,4374,0,88.05,11.95,0.0,59.0,36665.0,5.0,0.16,99.83,0.01,1742.0,32770.0,16.0,5.05,94.91,0.05,33266,3343,0,90.87,9.13,0.0,1199,10378,10.36,89.64,25400,11329,69.16,30.84
2020,125515554,484007031,73079,40704,10939,1019,168,58.04,32.33,8.69,0.81,0.13,129162,7612,0,94.43,5.57,0.0,36987,8966,43955,123,41.08,9.96,48.82,0.14,132670,4104,0,97.0,3.0,0.0,730.0,135827.0,233.0,0.53,99.3,0.17,124170.0,1739.0,0.0,98.62,1.38,0.0,133543,3231,0,97.64,2.36,0.0,3175,33766,8.59,91.41,116528,20262,85.19,14.81
2020,125515554,484007032,12341,11434,3698,1456,22,42.63,39.49,12.77,5.03,0.08,30503,317,0,98.97,1.03,0.0,10446,1684,10628,64,45.77,7.38,46.57,0.28,24043,6777,0,78.01,21.99,0.0,34.0,30850.0,0.0,0.11,99.89,0.0,1827.0,27047.0,77.0,6.31,93.42,0.27,23607,7213,0,76.6,23.4,0.0,2501,7945,23.94,76.06,20170,10714,65.31,34.69
2020,125515554,484007033,3207,2663,775,78,4,47.67,39.59,11.52,1.16,0.06,7082,133,0,98.16,1.84,0.0,1578,677,2925,48,30.18,12.95,55.95,0.92,6836,379,0,94.75,5.25,0.0,987.0,6228.0,0.0,13.68,86.32,0.0,6297.0,416.0,14.0,93.61,6.18,0.21,6948,267,0,96.3,3.7,0.0,88,1490,5.58,94.42,7215,0,100.0,0.0
2020,125515554,484007034,32248,31495,8120,3721,81,42.62,41.62,10.73,4.92,0.11,78924,1844,0,97.72,2.28,0.0,29721,3026,26503,490,49.75,5.07,44.36,0.82,70631,10137,0,87.45,12.55,0.0,214.0,80643.0,0.0,0.26,99.74,0.0,6311.0,69354.0,0.0,8.34,91.66,0.0,62156,18612,0,76.96,23.04,0.0,7047,22671,23.71,76.29,52561,28296,65.0,35.0
2020,125515554,484007035,5166,5344,2260,708,11,38.3,39.62,16.75,5.25,0.08,14233,131,0,99.09,0.91,0.0,5108,553,5176,96,46.72,5.06,47.34,0.88,12869,1495,0,89.59,10.41,0.0,4.0,14449.0,3.0,0.03,99.95,0.02,96.0,13364.0,29.0,0.71,99.07,0.21,10293,4071,0,71.66,28.34,0.0,1496,3609,29.3,70.7,5677,8779,39.27,60.73
2020,125515554,484007036,2853,3213,827,254,6,39.89,44.92,11.56,3.55,0.08,7663,19,0,99.75,0.25,0.0,1874,695,2886,9,34.3,12.72,52.82,0.16,7003,679,0,91.16,8.84,0.0,40.0,7644.0,0.0,0.52,99.48,0.0,633.0,6495.0,25.0,8.85,90.8,0.35,7441,241,0,96.86,3.14,0.0,205,1669,10.94,89.06,7684,0,100.0,0.0
2020,125515554,484007037,13257,12051,6506,2472,67,38.59,35.08,18.94,7.2,0.2,35988,303,0,99.17,0.83,0.0,12772,1876,13260,266,45.33,6.66,47.06,0.94,30013,6278,0,82.7,17.3,0.0,221.0,36096.0,12.0,0.61,99.36,0.03,908.0,33439.0,6.0,2.64,97.34,0.02,29814,6477,0,82.15,17.85,0.0,4918,7849,38.52,61.48,17700,18629,48.72,51.28
2020,125515554,484007038,9814,9835,1502,180,33,45.94,46.04,7.03,0.84,0.15,21799,1116,0,95.13,4.87,0.0,6844,1141,8268,114,41.82,6.97,50.52,0.7,22752,163,0,99.29,0.71,0.0,159.0,22768.0,0.0,0.69,99.31,0.0,20195.0,1119.0,50.0,94.53,5.24,0.23,22529,386,0,98.32,1.68,0.0,871,5962,12.75,87.25,22927,0,100.0,0.0
2020,125515554,484007039,13469,10401,1664,182,16,52.34,40.42,6.47,0.71,0.06,27380,442,0,98.41,1.59,0.0,7462,1164,10113,108,39.59,6.18,53.66,0.57,27013,809,0,97.09,2.91,0.0,124.0,27746.0,0.0,0.44,99.56,0.0,20434.0,5262.0,36.0,79.41,20.45,0.14,26129,1693,0,93.91,6.09,0.0,686,6780,9.19,90.81,24645,3225,88.43,11.57
2020,125515554,484007040,17749,19636,8951,3665,92,35.43,39.2,17.87,7.32,0.18,51930,446,12,99.13,0.85,0.02,20963,2495,17601,144,50.88,6.06,42.72,0.35,37747,14629,12,72.05,27.92,0.02,232.0,52303.0,0.0,0.44,99.56,0.0,3881.0,46205.0,7.0,7.75,92.24,0.01,35260,17116,12,67.31,32.67,0.02,7383,13562,35.25,64.75,16003,36532,30.46,69.54
2020,125515554,484007041,19990,20594,2274,601,24,45.97,47.36,5.23,1.38,0.06,46052,228,0,99.51,0.49,0.0,15586,1495,17300,88,45.22,4.34,50.19,0.26,44756,1500,24,96.71,3.24,0.05,78.0,46259.0,5.0,0.17,99.82,0.01,3843.0,39640.0,0.0,8.84,91.16,0.0,45265,1015,0,97.81,2.19,0.0,1257,14323,8.07,91.93,32375,13967,69.86,30.14
2020,125515554,484007042,4639,4794,757,273,8,44.3,45.78,7.23,2.61,0.08,11200,103,0,99.09,0.91,0.0,3216,446,4134,86,40.8,5.66,52.45,1.09,10075,1228,0,89.14,10.86,0.0,22.0,11284.0,0.0,0.19,99.81,0.0,6811.0,3622.0,38.0,65.05,34.59,0.36,10495,808,0,92.85,7.15,0.0,436,2780,13.56,86.44,8838,2468,78.17,21.83
2020,125515554,484007043,3780,4131,1781,590,8,36.73,40.15,17.31,5.73,0.08,10538,366,0,96.64,3.36,0.0,3839,376,3922,18,47.08,4.61,48.09,0.22,9371,1533,0,85.94,14.06,0.0,285.0,10671.0,5.0,2.6,97.35,0.05,6439.0,3831.0,20.0,62.58,37.23,0.19,8730,2174,0,80.06,19.94,0.0,1045,2790,27.25,72.75,6715,4246,61.26,38.74
2020,125515554,484007044,10377,13668,2332,783,33,38.16,50.26,8.58,2.88,0.12,28702,226,0,99.22,0.78,0.0,10432,920,10461,87,47.63,4.2,47.77,0.4,27935,977,16,96.57,3.38,0.06,2980.0,25983.0,20.0,10.28,89.65,0.07,8449.0,18728.0,16.0,31.07,68.87,0.06,26258,2670,0,90.77,9.23,0.0,1259,9173,12.07,87.93,24308,4675,83.87,16.13
2020,125515554,484007045,2504,2524,591,144,2,43.43,43.78,10.25,2.5,0.03,5980,192,0,96.89,3.11,0.0,2054,166,2363,29,44.54,3.6,51.24,0.63,5622,550,0,91.09,8.91,0.0,414.0,5765.0,0.0,6.7,93.3,0.0,2320.0,3445.0,0.0,40.24,59.76,0.0,5254,918,0,85.13,14.87,0.0,489,1564,23.82,76.18,6179,0,100.0,0.0
2020,125515554,484007046,15642,15526,5669,1829,23,40.43,40.13,14.65,4.73,0.06,40491,353,0,99.14,0.86,0.0,14416,1247,15669,69,45.91,3.97,49.9,0.22,28860,11984,0,70.66,29.34,0.0,52.0,41011.0,0.0,0.13,99.87,0.0,5048.0,33641.0,0.0,13.05,86.95,0.0,33540,7304,0,82.12,17.88,0.0,3581,10798,24.9,75.1,28696,12367,69.88,30.12
2020,125515554,484007047,11000,9421,2137,368,3,47.97,41.09,9.32,1.6,0.01,24756,91,0,99.63,0.37,0.0,7084,772,8654,34,42.82,4.67,52.31,0.21,23171,1641,35,93.25,6.6,0.14,26.0,24876.0,0.0,0.1,99.9,0.0,16505.0,6391.0,33.0,71.98,27.87,0.14,23662,1185,0,95.23,4.77,0.0,843,6241,11.9,88.1,11023,13879,44.27,55.73
2020,125515554,484007048,8299,8137,3298,832,17,40.32,39.53,16.02,4.04,0.08,21602,145,0,99.33,0.67,0.0,6957,1249,8291,84,41.96,7.53,50.0,0.51,18924,2823,0,87.02,12.98,0.0,202.0,21542.0,3.0,0.93,99.06,0.01,5031.0,15494.0,58.0,24.44,75.28,0.28,15623,6124,0,71.84,28.16,0.0,2038,4919,29.29,70.71,15405,6342,70.84,29.16
2020,125515554,484007049,16481,13939,1946,218,29,50.54,42.74,5.97,0.67,0.09,35650,325,3,99.09,0.9,0.01,10584,1916,10155,56,46.6,8.44,44.71,0.25,34994,981,3,97.26,2.73,0.01,77.0,36001.0,0.0,0.21,99.79,0.0,32304.0,309.0,0.0,99.05,0.95,0.0,35329,646,3,98.2,1.8,0.01,477,10099,4.51,95.49,32165,3913,89.15,10.85
2020,125515554,484007050,1951,1983,746,299,6,39.14,39.78,14.96,6.0,0.12,5124,84,0,98.39,1.61,0.0,2143,120,1910,8,51.26,2.87,45.68,0.19,4618,590,0,88.67,11.33,0.0,4.0,5229.0,0.0,0.08,99.92,0.0,246.0,4733.0,6.0,4.93,94.94,0.12,3958,1250,0,76.0,24.0,0.0,551,1592,25.71,74.29,5233,0,100.0,0.0
2020,125515554,484007051,19161,17447,5156,1609,13,44.16,40.21,11.88,3.71,0.03,45573,362,0,99.21,0.79,0.0,16773,2597,15428,178,47.96,7.43,44.11,0.51,40009,5926,0,87.1,12.9,0.0,83.0,46004.0,8.0,0.18,99.8,0.02,2987.0,40346.0,53.0,6.88,92.99,0.12,30750,15185,0,66.94,33.06,0.0,4850,11923,28.92,71.08,23884,22211,51.81,48.19
2020,125515554,484007052,78418,53554,10667,2294,185,54.04,36.9,7.35,1.58,0.13,153786,1528,0,99.02,0.98,0.0,43672,6988,60155,292,39.31,6.29,54.14,0.26,147672,7638,4,95.08,4.92,0.0,1524.0,154075.0,3.0,0.98,99.02,0.0,107819.0,37288.0,11.0,74.3,25.69,0.01,150184,5130,0,96.7,3.3,0.0,3695,39599,8.53,91.47,126506,29096,81.3,18.7
2020,125515554,484007053,3097,3514,585,263,13,41.45,47.03,7.83,3.52,0.17,7828,52,0,99.34,0.66,0.0,2248,557,3042,10,38.38,9.51,51.94,0.17,7297,583,0,92.6,7.4,0.0,9.0,7887.0,2.0,0.11,99.86,0.03,2273.0,5187.0,12.0,30.42,69.42,0.16,7508,372,0,95.28,4.72,0.0,318,1930,14.15,85.85,7898,0,100.0,0.0
2020,125515554,484007054,10790,11143,3529,876,25,40.93,42.27,13.39,3.32,0.09,27883,213,0,99.24,0.76,0.0,10943,2061,8379,41,51.08,9.62,39.11,0.19,25770,2326,0,91.72,8.28,0.0,434.0,27666.0,0.0,1.54,98.46,0.0,233.0,26108.0,22.0,0.88,99.03,0.08,22018,6078,0,78.37,21.63,0.0,3261,7682,29.8,70.2,17150,10950,61.03,38.97
2020,125515554,484007055,2060,2153,1059,274,4,37.12,38.79,19.08,4.94,0.07,5832,49,0,99.17,0.83,0.0,2109,425,1903,14,47.38,9.55,42.75,0.31,5181,700,0,88.1,11.9,0.0,48.0,5835.0,0.0,0.82,99.18,0.0,746.0,4797.0,7.0,13.44,86.43,0.13,4407,1474,0,74.94,25.06,0.0,664,1441,31.54,68.46,3686,2197,62.66,37.34
2020,125515554,484007056,7671,4161,317,9,18,63.0,34.17,2.6,0.07,0.15,13530,77,0,99.43,0.57,0.0,2071,1551,4690,14,24.87,18.63,56.33,0.17,13571,36,0,99.74,0.26,0.0,8.0,13597.0,2.0,0.06,99.93,0.01,12067.0,107.0,2.0,99.1,0.88,0.02,13464,143,0,98.95,1.05,0.0,171,1885,8.32,91.68,13607,0,100.0,0.0
2020,125515554,484007057,29689,28852,9000,3383,76,41.82,40.64,12.68,4.76,0.11,75833,340,0,99.55,0.45,0.0,24135,4499,26530,222,43.58,8.12,47.9,0.4,37769,38404,0,49.58,50.42,0.0,310.0,75948.0,0.0,0.41,99.59,0.0,5715.0,65241.0,44.0,8.05,91.89,0.06,64623,11550,0,84.84,15.16,0.0,5472,18663,22.67,77.33,30499,45759,39.99,60.01
2020,125515554,484007058,2259,1814,362,17,0,50.74,40.75,8.13,0.38,0.0,4706,19,0,99.6,0.4,0.0,1325,180,1982,7,37.92,5.15,56.73,0.2,4647,76,2,98.35,1.61,0.04,151.0,4615.0,0.0,3.17,96.83,0.0,2192.0,2260.0,0.0,49.24,50.76,0.0,4529,196,0,95.85,4.15,0.0,74,1251,5.58,94.42,0,4766,0.0,100.0
2020,125515554,484007059,151854,102618,25290,4414,293,53.38,36.07,8.89,1.55,0.1,266473,40021,8,86.94,13.06,0.0,71890,24546,112104,686,34.36,11.73,53.58,0.33,294654,11823,25,96.13,3.86,0.01,1217.0,306655.0,158.0,0.4,99.55,0.05,244792.0,39590.0,87.0,86.05,13.92,0.03,279594,26894,14,91.22,8.77,0.0,8899,62945,12.39,87.61,231068,76962,75.01,24.99
2020,125515554,484007060,7431,4159,1064,112,10,58.16,32.55,8.33,0.88,0.08,13867,124,0,99.11,0.89,0.0,3823,535,4862,21,41.37,5.79,52.61,0.23,13092,899,0,93.57,6.43,0.0,564.0,13456.0,1.0,4.02,95.97,0.01,12448.0,328.0,0.0,97.43,2.57,0.0,12832,1159,0,91.72,8.28,0.0,679,3144,17.76,82.24,8737,5284,62.31,37.69
2020,125515554,484007061,57869,55342,14311,6018,186,43.27,41.38,10.7,4.5,0.14,140114,1895,0,98.67,1.33,0.0,50564,5974,49006,421,47.72,5.64,46.25,0.4,109583,32426,0,77.17,22.83,0.0,486.0,141473.0,119.0,0.34,99.57,0.08,42926.0,90471.0,329.0,32.1,67.65,0.25,113324,28685,0,79.8,20.2,0.0,14750,35766,29.2,70.8,80992,61086,57.01,42.99
